tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,numReads,numDirectReads,norm_abund,classified_fraction
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,36745,36745,                  Clostridium saccharoperbutylacetonicum,Clostridium saccharoperbutylacetonicum,species,0.0006642201225486126,fraction_reads,0.0,2,1,0.0007268973838963153,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,169679,169679,                  Clostridium saccharobutylicum,Clostridium saccharobutylicum,species,0.0006642201225486126,fraction_reads,0.0,2,2,0.0007268973838963153,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,217159,217159,                  Clostridium carboxidivorans,Clostridium carboxidivorans,species,0.0006642201225486126,fraction_reads,0.0,2,0,0.0007268973838963153,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1519,1519,                  Clostridium tyrobutyricum,Clostridium tyrobutyricum,species,0.0003321100612743063,fraction_reads,0.0,1,1,0.0003634486919481577,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1538,1538,                  Clostridium ljungdahlii,Clostridium ljungdahlii,species,0.0003321100612743063,fraction_reads,0.0,1,0,0.0003634486919481577,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,84022,84022,                  Clostridium aceticum,Clostridium aceticum,species,0.0003321100612743063,fraction_reads,0.0,1,1,0.0003634486919481577,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,238834,238834,                  Clostridium estertheticum,Clostridium estertheticum,species,0.0003321100612743063,fraction_reads,0.0,1,0,0.0003634486919481577,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1216932,1216932,                  Clostridium bornimense,Clostridium bornimense,species,0.0003321100612743063,fraction_reads,0.0,1,1,0.0003634486919481577,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2082193,2082193,                  Clostridiaceae bacterium 14S0207,Clostridiaceae bacterium 14S0207,species,0.006642201225486127,fraction_reads,0.01,20,20,0.007268973838963154,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,461876,461876,                  Alkaliphilus oremlandii,Alkaliphilus oremlandii,species,0.004649540857840288,fraction_reads,0.0,14,0,0.005088281687274207,0.9137742647913518
